ID,LTV,CLTV,Orig_Bal,Orig_Date,Orig_Term,Orig_Rate,State,FICO,Occupancy,Type
4754,80,80,183200,06-09-2006,360,8.387,NY,556,Owner Occupied,Fix
2157,87.98,87.98,183000,24-08-2006,480,8.95,AZ,561,Owner Occupied,ARM
4242,76.59,76.59,183000,15-09-2006,300,8.25,PA,560,Owner Occupied,Fix
154,85,85,182750,03-05-2006,360,9.5,IL,633,Owner Occupied,ARM
750,85,100,182750,31-08-2006,360,9.95,MA,600,Owner Occupied,ARM
3567,85,85,182750,25-08-2006,480,9.05,CA,526,Owner Occupied,ARM
285,90,90,182700,14-08-2006,360,7.55,IL,610,Owner Occupied,ARM
1544,85,85,182665,29-08-2006,480,8.85,FL,533,Owner Occupied,ARM
734,80,80,182400,22-08-2006,360,9.85,PA,722,Investor Owned,ARM
3495,80,100,182400,24-08-2006,360,7.3,FL,608,Owner Occupied,ARM
4589,80,99.98,182200,06-09-2006,360,8.15,MA,647,Owner Occupied,ARM
3991,80,100,182080,18-09-2006,360,7.95,LA,610,Owner Occupied,ARM
444,84.65,84.65,182000,06-09-2006,360,8.625,FL,601,Owner Occupied,Fix
1836,86.67,86.67,182000,28-08-2006,360,6.9,IL,622,Owner Occupied,Fix
4015,85,85,181900,13-09-2006,360,8.5,FL,534,Owner Occupied,ARM
2603,80,80,181600,29-08-2006,480,7.65,IL,554,Owner Occupied,Fix
3416,80,100,181600,08-09-2006,360,8.45,NV,644,Owner Occupied,ARM
3609,80,80,181600,01-09-2006,360,8.375,TX,575,Owner Occupied,ARM
906,95,95,181450,19-06-2006,360,8.8,MI,665,Owner Occupied,ARM
4796,95,95,181450,28-08-2006,360,8.9,IL,605,Owner Occupied,ARM
1063,90,90,180900,18-08-2006,360,9.99,AZ,534,Owner Occupied,ARM
341,80,100,180800,24-08-2006,480,8.2,AZ,676,Owner Occupied,ARM
2020,80,100,180800,14-08-2006,360,7.5,FL,662,Owner Occupied,ARM
1609,80,100,180720,16-08-2006,360,8.55,CA,662,Owner Occupied,ARM
284,95,95,180500,06-09-2006,360,8,AZ,632,Owner Occupied,ARM
3832,95,95,180500,21-08-2006,360,8.5,NV,614,Owner Occupied,ARM
2869,85,85,180200,17-08-2006,360,9.1,IL,514,Owner Occupied,Fix
34,80,100,180000,01-09-2006,360,7.85,CT,643,Owner Occupied,ARM
344,90,90,180000,15-08-2006,360,8,NC,540,Owner Occupied,ARM
399,73.17,73.17,180000,22-08-2006,360,8.99,NH,532,Owner Occupied,ARM
454,80,100,180000,31-08-2006,480,8.45,CT,655,Owner Occupied,ARM
595,80,80,180000,23-08-2006,480,9.15,NV,508,Owner Occupied,Fix
767,80,100,180000,29-08-2006,480,6.95,AZ,688,Owner Occupied,ARM
1081,80,80,180000,29-08-2006,360,8.55,PA,516,Owner Occupied,ARM
1270,80,80,180000,05-09-2006,360,9.5,IL,515,Owner Occupied,Fix
1632,80,80,180000,14-08-2006,360,9.15,FL,514,Owner Occupied,ARM
1645,92.31,92.31,180000,22-08-2006,360,8.35,IL,613,Owner Occupied,ARM
1754,78.26,78.26,180000,15-08-2006,360,8.3,NJ,591,Owner Occupied,ARM
1824,80,100,180000,01-09-2006,360,7.7,FL,691,Owner Occupied,ARM
1972,80,80,180000,28-08-2006,360,8.99,TX,554,Owner Occupied,ARM
2280,77.02,77.02,180000,05-09-2006,360,7.875,PA,586,Owner Occupied,ARM
2380,80,80,180000,31-08-2006,360,8.4,MD,564,Owner Occupied,Fix
2495,90,90,180000,06-09-2006,360,9.75,MN,618,Owner Occupied,ARM
2698,80,100,180000,05-09-2006,480,7.85,MN,637,Owner Occupied,ARM
2766,79.12,79.12,180000,22-08-2006,360,8.99,MN,501,Owner Occupied,ARM
2779,72,72,180000,31-08-2006,360,7.85,AZ,517,Owner Occupied,ARM
2907,78.26,78.26,180000,29-08-2006,360,8.7,FL,568,Owner Occupied,ARM
3496,90,90,180000,29-08-2006,480,9.45,IL,557,Owner Occupied,ARM
3731,80,100,180000,31-08-2006,360,6.95,FL,627,Owner Occupied,ARM
4020,90,90,180000,20-09-2006,480,10,MN,558,Owner Occupied,ARM
4394,90,90,180000,05-09-2006,480,8.5,AL,566,Owner Occupied,ARM
4582,63.16,63.16,180000,11-09-2006,480,7.95,FL,571,Owner Occupied,Fix
4734,80,80,180000,31-08-2006,480,6.85,CA,549,Owner Occupied,ARM
4760,57.88,57.88,180000,01-09-2006,480,7.69,IL,651,Owner Occupied,ARM
4817,80,100,179920,05-09-2006,480,8.45,FL,613,Owner Occupied,ARM
4538,90,90,179910,30-08-2006,360,8.05,IL,616,Owner Occupied,Fix
2953,80,100,179200,30-08-2006,360,7.2,FL,623,Owner Occupied,ARM
3779,90,90,179158,24-08-2006,360,7,AZ,682,Owner Occupied,Fix
2545,80,100,179120,21-08-2006,360,7.5,FL,606,Owner Occupied,ARM
1670,90,90,179010,28-08-2006,360,8.8,TX,576,Owner Occupied,Fix
809,74.9,74.9,179000,28-08-2006,360,9.5,AZ,533,Owner Occupied,ARM
980,89.01,89.01,178900,16-08-2006,360,9.05,WI,643,Owner Occupied,ARM
861,87.76,87.76,178587,07-09-2006,180,6.75,FL,743,Owner Occupied,Fix
183,28.79,28.79,178500,20-09-2006,360,9.5,NY,517,Owner Occupied,ARM
4109,70,70,178500,30-08-2006,360,11.8,NC,513,Owner Occupied,ARM
4766,85,85,178500,31-08-2006,480,8.987,FL,603,Owner Occupied,ARM
1029,80,100,178400,24-08-2006,360,8.55,FL,601,Owner Occupied,ARM
2251,80,80,178400,21-08-2006,360,10,IL,522,Owner Occupied,ARM
3022,80,100,178400,16-08-2006,480,7.4,IL,612,Owner Occupied,ARM
4460,90,90,178020,05-09-2006,360,8.75,FL,571,Owner Occupied,ARM
751,83.59,83.59,178000,31-08-2006,360,6.625,FL,779,Owner Occupied,Fix
1696,90,90,177930,16-08-2006,360,8.65,WA,637,Owner Occupied,Fix
1981,80,100,177874,22-08-2006,480,8.375,AZ,603,Owner Occupied,ARM
1247,95,95,177650,31-08-2006,360,8.99,IL,605,Owner Occupied,ARM
1795,95,95,177650,21-08-2006,360,8.45,IL,608,Owner Occupied,ARM
1067,80,100,177600,30-08-2006,480,7.7,CT,613,Owner Occupied,ARM
3557,80,100,177552,21-08-2006,360,9.5,AZ,629,Owner Occupied,ARM
3120,69.14,69.14,177000,30-08-2006,360,8.5,AZ,521,Owner Occupied,ARM
3755,78.67,78.67,177000,18-09-2006,480,7.95,FL,550,Owner Occupied,ARM
2799,80,80,176800,05-09-2006,360,9.1,AZ,503,Owner Occupied,ARM
4058,55.88,55.88,176700,08-09-2006,360,7,FL,630,Owner Occupied,ARM
149,70,70,176610,24-08-2006,360,12.65,AZ,568,Owner Occupied,ARM
1738,82.38,82.38,176464,31-08-2006,360,7.375,FL,700,Owner Occupied,Fix
2963,90,90,176400,31-08-2006,360,7.75,AZ,536,Owner Occupied,ARM
3667,56,56,176400,25-08-2006,360,7.69,FL,608,Owner Occupied,Fix
2802,80,100,176384,22-08-2006,360,8.45,FL,638,Owner Occupied,ARM
1168,75,75,176250,19-05-2006,360,9.05,RI,526,Owner Occupied,ARM
3699,75,75,176250,28-08-2006,360,8.99,PA,500,Owner Occupied,Fix
4124,75,75,176250,12-09-2006,360,8.99,AZ,543,Owner Occupied,ARM
280,80,80,176000,07-09-2006,360,7.35,NJ,605,Owner Occupied,ARM
555,66.42,66.42,176000,23-08-2006,360,7.9,TX,570,Owner Occupied,ARM
627,74.89,74.89,176000,31-08-2006,480,7.15,NV,581,Owner Occupied,ARM
705,80,80,176000,21-08-2006,360,7.5,PA,593,Owner Occupied,Fix
1142,80,100,176000,31-08-2006,480,8.5,MO,582,Owner Occupied,ARM
1443,76.52,76.52,176000,05-09-2006,480,8.7,FL,551,Owner Occupied,ARM
3213,100,100,176000,30-08-2006,360,10.4,IL,605,Owner Occupied,Fix
3386,80,100,176000,21-08-2006,360,8.45,FL,656,Owner Occupied,ARM
4324,80,100,176000,05-09-2006,360,8.99,WI,663,Owner Occupied,ARM
4357,80,100,176000,31-08-2006,480,8.45,AZ,677,Owner Occupied,ARM
4832,80,100,176000,31-08-2006,360,7.35,AZ,613,Owner Occupied,ARM
4905,80,100,176000,28-08-2006,360,7.25,IL,695,Owner Occupied,ARM
1035,80,100,175999,18-08-2006,480,7.5,FL,647,Owner Occupied,ARM
1543,95,95,175750,28-08-2006,360,7.25,IL,722,Owner Occupied,ARM
1664,95,95,175750,11-08-2006,360,8.95,CA,674,Investor Owned,ARM
2116,95,95,175750,25-08-2006,360,8.45,CO,692,Owner Occupied,ARM
2958,95,95,175750,30-08-2006,480,8.99,NV,580,Owner Occupied,ARM
3955,95,95,175750,15-09-2006,360,7.95,OH,628,Owner Occupied,ARM
1875,90,90,175500,24-08-2006,360,8.95,TN,542,Owner Occupied,ARM
2446,90,100,175500,31-08-2006,480,9.15,IL,628,Owner Occupied,ARM
4031,90,90,175500,29-08-2006,360,8.35,FL,667,Investor Owned,Fix
3147,80,100,175200,08-09-2006,480,7.55,IL,651,Owner Occupied,ARM
4705,80,80,175200,31-08-2006,480,8.8,FL,529,Owner Occupied,ARM
1071,53.03,53.03,175000,21-08-2006,480,8.05,MD,599,Owner Occupied,ARM
1404,63.64,63.64,175000,11-09-2006,360,7.3,FL,649,Owner Occupied,Fix
1496,84.14,84.14,175000,15-08-2006,360,9.35,WI,620,Owner Occupied,ARM
2346,77.78,77.78,175000,24-08-2006,480,8.6,IL,604,Owner Occupied,ARM
3062,46.05,46.05,175000,24-08-2006,360,8.85,NY,550,Owner Occupied,ARM
3196,76.09,76.09,175000,31-08-2006,360,10.275,TX,503,Owner Occupied,ARM
3608,42.17,42.17,175000,08-09-2006,360,9.5,CA,528,Owner Occupied,ARM
3793,77.78,77.78,175000,21-08-2006,360,8.85,FL,602,Owner Occupied,ARM
4354,39.15,39.15,175000,07-09-2006,480,6.85,CA,625,Owner Occupied,Fix
4492,89.74,89.74,175000,30-08-2006,360,7.5,FL,786,Owner Occupied,ARM
4489,35.97,35.97,174900,30-08-2006,360,7,NY,637,Owner Occupied,Fix
2119,95,95,174800,22-08-2006,360,10.4,WI,588,Owner Occupied,ARM
4799,80,100,174800,31-08-2006,480,8.15,AZ,663,Owner Occupied,ARM
814,70,70,174650,30-08-2006,240,7,CA,669,Owner Occupied,Fix
661,90,90,174600,28-08-2006,360,9.925,IL,750,Investor Owned,ARM
2642,80,100,174400,22-08-2006,360,7.05,CT,606,Owner Occupied,ARM
3842,80,80,174400,23-08-2006,360,9.525,WI,536,Owner Occupied,ARM
4301,80,100,174400,14-09-2006,360,8.4,AZ,618,Owner Occupied,ARM
972,85,85,174250,28-08-2006,360,7.99,FL,518,Owner Occupied,ARM
2926,80,100,174153,28-08-2006,360,8.95,FL,605,Owner Occupied,ARM
1477,89.23,89.23,174000,16-08-2006,360,10.3,FL,535,Owner Occupied,ARM
2867,51.94,51.94,174000,01-09-2006,360,8.95,AZ,514,Owner Occupied,ARM
4888,62.14,62.14,174000,31-08-2006,360,8.1,FL,554,Owner Occupied,Fix
2131,95,95,173850,15-08-2006,360,7.55,FL,649,Owner Occupied,ARM
2636,95,95,173850,28-08-2006,360,8.55,PA,637,Owner Occupied,ARM
4253,90,90,173700,05-09-2006,360,9.85,OH,566,Owner Occupied,ARM
928,80,100,173600,24-08-2006,360,8,CA,623,Owner Occupied,ARM
1374,80,80,173600,15-08-2006,360,7.3,IL,576,Owner Occupied,ARM
2315,90,90,173412,06-06-2006,360,9.9,CO,721,Investor Owned,ARM
470,73.62,73.62,173000,23-08-2006,480,6.9,FL,571,Owner Occupied,ARM
2187,68.71,68.71,173000,25-08-2006,360,7.99,CA,555,Owner Occupied,ARM
2186,90,90,172800,07-09-2006,360,8.6,LA,535,Owner Occupied,ARM
2487,90,90,172800,25-08-2006,360,9.8,TX,507,Owner Occupied,ARM
3369,90,90,172800,31-08-2006,360,8.837,FL,621,Owner Occupied,Fix
4507,88.62,88.62,172800,07-09-2006,480,7.7,CA,649,Owner Occupied,Fix
4833,90,90,172800,28-08-2006,360,8.8,AZ,657,Investor Owned,ARM
652,75,75,172500,30-08-2006,360,8.6,FL,515,Owner Occupied,Fix
71,92.21,92.21,172437,30-08-2006,360,9.1,IL,587,Owner Occupied,ARM
3517,82.84,82.84,172314,31-08-2006,360,9.125,FL,671,Owner Occupied,Fix
650,80,100,172000,01-09-2006,480,6.8,MA,628,Owner Occupied,ARM
1492,80,80,172000,09-08-2006,360,6.7,PA,517,Owner Occupied,ARM
1646,80,100,172000,25-08-2006,360,10.25,FL,680,Owner Occupied,ARM
1985,80,100,172000,25-08-2006,360,8.6,AZ,650,Owner Occupied,ARM
2207,80,100,172000,16-08-2006,360,7.85,FL,600,Owner Occupied,ARM
2701,90.53,90.53,172000,01-06-2006,360,9.7,LA,564,Owner Occupied,ARM
2840,80,100,172000,01-09-2006,360,7.3,FL,615,Owner Occupied,ARM
3111,80,100,172000,21-08-2006,480,8.7,AZ,643,Owner Occupied,ARM
3166,20,100,172000,30-06-2006,360,12.9,NV,658,Owner Occupied,Fix
4232,80,100,172000,31-08-2006,480,8.45,MA,640,Owner Occupied,ARM
4421,80,80,172000,06-09-2006,360,7.75,NJ,553,Owner Occupied,ARM
4671,80,80,172000,28-08-2006,360,8.45,MA,519,Owner Occupied,ARM
4858,80,100,172000,28-08-2006,360,7.05,IL,641,Owner Occupied,ARM
1280,90,90,171720,05-09-2006,360,10.7,NJ,687,Investor Owned,ARM
2237,70,70,171500,29-08-2006,360,8.5,FL,542,Owner Occupied,ARM
2827,88.76,88.76,171300,24-08-2006,360,7.9,IN,650,Owner Occupied,Fix
2649,42.06,42.06,171200,25-08-2006,360,8.2,CA,591,Owner Occupied,Fix
548,90,90,171000,15-03-2006,480,8.5,MN,591,Owner Occupied,ARM
787,75,100,171000,15-08-2006,360,7.7,AZ,704,Investor Owned,ARM
1025,90,90,171000,06-09-2006,360,7.875,PA,605,Owner Occupied,ARM
1363,90,90,171000,01-09-2006,360,8.25,CO,610,Owner Occupied,Fix
1484,90,90,171000,30-08-2006,360,7.99,FL,673,Investor Owned,ARM
1775,95,95,171000,14-08-2006,360,9.375,IL,621,Owner Occupied,ARM
2743,83.42,83.42,171000,28-08-2006,360,9.1,FL,525,Owner Occupied,ARM
3240,90,90,171000,31-08-2006,480,7.5,CT,689,Owner Occupied,ARM
3418,90,90,171000,22-08-2006,360,9.5,IL,790,Investor Owned,ARM
4318,95,95,171000,30-08-2006,480,10.025,WI,596,Owner Occupied,ARM
4457,90,90,171000,29-08-2006,360,8.75,CA,659,Owner Occupied,ARM
4749,90,90,171000,07-09-2006,360,7.8,FL,622,Owner Occupied,Fix
3381,90,100,170910,24-08-2006,360,8.875,TX,659,Investor Owned,ARM
1911,94.95,94.95,170905,11-09-2006,480,9.99,CA,600,Owner Occupied,ARM
1012,80,100,170800,31-08-2006,480,8.65,MN,659,Owner Occupied,ARM
4513,80,100,170800,05-09-2006,480,7,CT,600,Owner Occupied,ARM
491,90,90,170100,28-04-2006,360,8.125,IA,703,Owner Occupied,Fix
318,77.98,77.98,170000,16-08-2006,360,7.25,FL,588,Owner Occupied,Fix
1286,80,100,170000,21-08-2006,480,8.25,RI,641,Owner Occupied,ARM
1405,55.2,55.2,170000,28-08-2006,360,9.375,CA,517,Owner Occupied,ARM
1843,37.12,37.12,170000,22-08-2006,360,7.25,MA,598,Owner Occupied,ARM
2535,79.44,79.44,170000,29-08-2006,360,8.25,NJ,590,Owner Occupied,ARM
3335,80.95,80.95,170000,21-08-2006,360,7.3,NJ,658,Owner Occupied,ARM
4221,80,100,170000,05-09-2006,360,7.99,SC,606,Owner Occupied,ARM
788,100,100,169900,31-08-2006,360,8.55,TX,582,Owner Occupied,ARM
1039,78.12,78.12,169900,28-08-2006,480,8.3,MD,585,Owner Occupied,ARM
1780,84.99,100,169900,23-08-2006,360,8.825,FL,540,Owner Occupied,ARM
4281,80,100,169880,31-08-2006,480,8.75,MN,655,Owner Occupied,ARM
2555,72.5,72.5,169648,23-08-2006,360,8.9,ME,582,Owner Occupied,Fix
3252,78.52,78.52,169600,21-08-2006,360,7.25,FL,657,Owner Occupied,ARM
4532,80,80,169600,31-08-2006,480,8.1,AZ,553,Owner Occupied,ARM
2444,89.97,89.97,169500,22-08-2006,360,7,KS,702,Owner Occupied,Fix
2095,85,85,169486,31-08-2006,360,8.99,FL,594,Second Home ÿÿ,ARM
68,90,90,169200,31-08-2006,360,10.45,MD,603,Investor Owned,ARM
2590,90,90,169200,29-08-2006,360,8.99,FL,529,Owner Occupied,ARM
4101,90,90,169200,30-08-2006,480,8.5,CO,564,Owner Occupied,ARM
760,95,95,169100,21-08-2006,360,9.1,IL,582,Owner Occupied,ARM
2373,95,95,169100,21-08-2006,360,9.615,FL,585,Owner Occupied,ARM
3706,95,95,169100,30-08-2006,480,8.65,CO,614,Owner Occupied,ARM
4626,95,95,169100,11-09-2006,480,7.99,NJ,580,Owner Occupied,ARM
4636,47.69,47.69,169000,31-08-2006,360,7.375,CA,586,Owner Occupied,ARM
4820,78.61,78.61,169000,31-08-2006,360,7.99,IL,507,Owner Occupied,Fix
4892,62.13,62.13,169000,28-08-2006,360,7,FL,659,Owner Occupied,Fix
292,90,100,168750,24-08-2006,360,7.45,MN,565,Owner Occupied,ARM
3366,75,75,168750,31-08-2006,360,8.875,WA,506,Owner Occupied,ARM
3902,75,75,168750,25-08-2006,360,7.85,FL,669,Owner Occupied,ARM
625,90,90,168300,14-08-2006,360,7.25,TX,708,Owner Occupied,Fix
2703,90,90,168300,23-08-2006,360,8.95,MO,543,Owner Occupied,ARM
3590,90,98.28,168300,01-09-2006,360,8.35,PA,568,Owner Occupied,ARM
127,80,80,168000,05-09-2006,360,7.99,PA,588,Owner Occupied,ARM
370,80,100,168000,15-08-2006,480,8.1,AZ,613,Owner Occupied,ARM
611,80,100,168000,28-08-2006,480,7.9,AZ,640,Owner Occupied,ARM
1196,80,100,168000,25-08-2006,480,9.65,NJ,641,Owner Occupied,ARM
1284,80,100,168000,17-08-2006,360,7.7,AZ,706,Owner Occupied,ARM
1309,80,80,168000,30-08-2006,480,8.65,IL,528,Owner Occupied,ARM
1945,80,100,168000,16-08-2006,360,7.975,WA,632,Owner Occupied,ARM
2077,80,100,168000,24-08-2006,480,8.35,AZ,612,Owner Occupied,ARM
2582,80,100,168000,23-08-2006,360,7.1,FL,611,Owner Occupied,ARM
2672,80,80,168000,31-08-2006,360,8.25,IL,578,Owner Occupied,ARM
3056,80,80,168000,05-09-2006,480,8,MD,566,Owner Occupied,ARM
3260,80,80,168000,23-08-2006,480,7.55,PA,610,Owner Occupied,Fix
3862,70,70,168000,30-08-2006,360,9.75,OR,527,Owner Occupied,ARM
4272,80,100,168000,30-08-2006,480,8.2,AZ,641,Owner Occupied,ARM
4488,80,100,168000,21-08-2006,360,8.85,WA,641,Owner Occupied,ARM
4818,80,100,167920,22-08-2006,480,7.9,CA,641,Owner Occupied,ARM
1314,80,100,167600,23-08-2006,360,8.8,IA,625,Owner Occupied,Fix
3493,94.1,94.1,167500,30-08-2006,360,7.85,TX,608,Owner Occupied,Fix
4714,90,90,167400,18-08-2006,360,10.3,MO,534,Owner Occupied,ARM
1577,80,100,167200,15-08-2006,360,8.05,IL,603,Owner Occupied,ARM
3186,95,95,167200,30-08-2006,360,10.95,MD,600,Owner Occupied,Fix
4313,95,95,167200,20-09-2006,360,9.55,PA,613,Owner Occupied,ARM
2494,90,90,167077,23-08-2006,360,6.75,IL,721,Owner Occupied,Fix
685,47.71,47.71,167000,15-08-2006,360,8.35,CA,608,Owner Occupied,Fix
2270,80,80,166800,30-08-2006,360,8.99,AZ,512,Owner Occupied,Fix
1317,90,90,166691,25-05-2006,360,7.8,NY,662,Owner Occupied,Fix
3933,85.14,85.14,166600,08-09-2006,480,8.75,FL,650,Investor Owned,ARM
1578,90,90,166500,09-08-2006,480,8.4,IL,598,Owner Occupied,ARM
2264,90,90,166500,28-08-2006,360,10.15,FL,606,Investor Owned,ARM
3817,90,90,166500,01-09-2006,360,9.2,OK,678,Investor Owned,ARM
3068,90,90,166492,18-08-2006,300,8.5,AZ,626,Owner Occupied,Fix
3129,80,80,166400,24-08-2006,360,8.7,PA,583,Owner Occupied,ARM
4391,80,80,166400,05-09-2006,480,8.75,MD,544,Owner Occupied,ARM
1661,90,90,166349,24-08-2006,360,7,FL,719,Owner Occupied,Fix
655,95,95,166250,21-06-2006,360,8.95,MA,602,Owner Occupied,ARM
1084,95,95,166250,17-08-2006,360,8.85,AZ,715,Owner Occupied,ARM
1924,95,95,166250,28-08-2006,480,7.1,FL,608,Owner Occupied,ARM
2978,95,95,166250,30-08-2006,360,7.49,LA,635,Owner Occupied,ARM
3222,95,95,166250,09-08-2006,480,10.65,IL,655,Owner Occupied,ARM
3337,92.88,92.88,166250,01-09-2006,480,9.65,MI,617,Owner Occupied,ARM
3371,95,95,166250,07-09-2006,360,9.25,MI,525,Owner Occupied,ARM
3611,95,95,166250,05-09-2006,360,10.8,UT,560,Owner Occupied,ARM
2819,95,95,166155,17-08-2006,360,10.8,NY,607,Owner Occupied,Fix
2557,84.69,84.69,166000,16-08-2006,360,7.45,NY,654,Owner Occupied,Fix
2938,80,100,166000,21-08-2006,480,7.55,MO,624,Owner Occupied,ARM
3118,77.81,77.81,165900,28-08-2006,360,7.95,AZ,550,Owner Occupied,ARM
858,95,95,165870,25-05-2006,360,7.375,NM,623,Owner Occupied,Fix
4288,85,85,165750,30-08-2006,360,8.8,IL,518,Owner Occupied,ARM
2794,80,100,165600,28-08-2006,360,7.025,FL,632,Owner Occupied,ARM
3524,90,90,165600,06-09-2006,480,8.5,PA,630,Owner Occupied,ARM
3792,80,100,165520,22-08-2006,480,8.99,WI,681,Owner Occupied,ARM
1727,85,85,165325,24-08-2006,360,10.4,IL,651,Investor Owned,Fix
110,88.53,88.53,165100,07-09-2006,360,8.9,NC,579,Owner Occupied,Fix
140,100,100,165000,28-08-2006,360,10.85,SC,628,Owner Occupied,ARM
923,100,100,165000,01-09-2006,360,11.55,MI,630,Owner Occupied,ARM
1865,89.19,89.19,165000,12-09-2006,360,7.9,FL,514,Owner Occupied,ARM
2932,84.62,84.62,165000,05-09-2006,360,7.9,IL,603,Owner Occupied,ARM
3131,49.25,49.25,165000,22-08-2006,360,8,FL,574,Owner Occupied,Fix
3374,82.5,82.5,165000,21-08-2006,360,8.975,SC,514,Owner Occupied,ARM
3457,31.13,31.13,165000,31-08-2006,360,6.75,CA,602,Owner Occupied,Fix
3724,67.62,67.62,165000,23-08-2006,360,8.2,TX,561,Owner Occupied,Fix
2554,85,85,164900,21-08-2006,360,9.8,FL,511,Owner Occupied,ARM
2574,80,100,164800,13-09-2006,480,7.775,MI,668,Owner Occupied,ARM
4781,80,100,164800,31-08-2006,480,9.15,MN,649,Owner Occupied,ARM
123,89.93,89.93,164700,31-08-2006,360,8,WY,520,Owner Occupied,ARM
1430,90,90,164700,16-08-2006,360,8.55,MN,530,Owner Occupied,ARM
4012,95,95,164544,14-09-2006,360,9.925,NM,589,Owner Occupied,ARM
3392,95,100,164350,30-08-2006,360,8.85,MI,622,Owner Occupied,ARM
1722,90,100,164250,21-08-2006,480,9.55,OH,557,Owner Occupied,ARM
376,59.64,59.64,164000,18-08-2006,360,7.95,WA,625,Owner Occupied,Fix
385,80,80,164000,23-08-2006,360,9.05,MI,585,Owner Occupied,ARM
907,80,100,164000,14-06-2006,360,9.9,IL,660,Owner Occupied,ARM
1187,78.1,78.1,164000,16-08-2006,360,8.525,MD,590,Owner Occupied,Fix
1220,80,80,164000,30-08-2006,360,7.75,WI,589,Owner Occupied,ARM
1639,80,80,164000,21-08-2006,360,7.6,FL,564,Owner Occupied,Fix
2259,80,100,164000,29-08-2006,480,8.46,AZ,652,Owner Occupied,ARM
2338,60.74,60.74,164000,25-08-2006,360,6.8,AZ,646,Owner Occupied,ARM
3542,80,100,164000,30-08-2006,360,7.75,CA,637,Owner Occupied,ARM
3975,80,100,164000,20-09-2006,480,7.75,AZ,610,Owner Occupied,ARM
4251,80,100,164000,08-09-2006,360,7.875,FL,638,Owner Occupied,ARM
4440,80,100,164000,30-08-2006,480,7.8,FL,645,Owner Occupied,ARM
4471,80,100,164000,06-09-2006,360,6.7,MO,643,Owner Occupied,ARM
1358,90,90,163800,29-08-2006,360,8.5,AZ,595,Owner Occupied,ARM
1620,90,97.2,163800,29-08-2006,360,8.5,IL,564,Owner Occupied,ARM
1459,80,100,163611,30-08-2006,360,6.25,LA,732,Owner Occupied,ARM
3170,95,95,163400,23-08-2006,360,8.99,TX,613,Owner Occupied,Fix
1070,80,100,163252,13-09-2006,360,6.9,AZ,648,Owner Occupied,ARM
322,80,100,163200,09-08-2006,480,6.75,DE,652,Owner Occupied,ARM
1295,80,100,163200,31-08-2006,360,8.05,AZ,696,Owner Occupied,ARM
4300,74.09,74.09,163000,28-08-2006,360,8.8,NJ,505,Owner Occupied,ARM
3992,90,90,162900,30-08-2006,360,8.95,FL,671,Investor Owned,ARM
4800,90,90,162900,06-09-2006,360,8.49,MD,506,Owner Occupied,ARM
3601,90,90,162810,25-08-2006,480,7.95,CA,644,Investor Owned,ARM
1486,95,95,162450,21-06-2006,360,8.5,WI,645,Owner Occupied,ARM
1263,80,100,162400,25-08-2006,480,7.75,WY,653,Owner Occupied,ARM
1598,80,100,162400,22-08-2006,360,7.7,AZ,612,Owner Occupied,ARM
3265,80,100,162400,06-09-2006,360,8.45,UT,674,Owner Occupied,ARM
759,90,100,162000,25-08-2006,480,9.1,MI,556,Owner Occupied,ARM
791,90,90,162000,31-08-2006,360,9.6,LA,562,Owner Occupied,ARM
975,90,90,162000,02-05-2006,480,9.4,FL,598,Owner Occupied,ARM
1004,90,90,162000,28-08-2006,360,10.6,WI,607,Investor Owned,ARM
1581,90,90,162000,07-09-2006,360,7.4,ID,566,Owner Occupied,ARM
1741,70.44,70.44,162000,28-08-2006,360,8.1,FL,512,Owner Occupied,ARM
1765,90,90,162000,22-08-2006,360,7.5,FL,557,Owner Occupied,Fix
2675,90,90,162000,18-08-2006,480,8.99,KS,601,Owner Occupied,ARM
3328,94.74,94.74,162000,07-09-2006,360,7.9,IA,640,Owner Occupied,Fix
3647,100,100,162000,21-08-2006,360,10.6,PA,634,Owner Occupied,Fix
166,89.99,89.99,161900,15-08-2006,360,8.95,CO,635,Investor Owned,ARM
3565,89.89,89.89,161800,29-08-2006,360,7.75,PA,662,Owner Occupied,Fix
3618,80,80,161600,31-08-2006,360,8.625,FL,508,Owner Occupied,ARM
95,95,95,161500,07-07-2006,360,7.75,OH,754,Owner Occupied,Fix
347,95,95,161500,30-08-2006,360,10.9,MO,565,Owner Occupied,ARM
1124,88.25,88.25,161500,08-08-2006,360,10.55,IL,590,Investor Owned,ARM
1176,85,85,161500,01-09-2006,360,8.5,FL,521,Owner Occupied,ARM
1590,85,85,161500,24-08-2006,360,11.05,CA,536,Owner Occupied,ARM
1777,95,95,161500,31-08-2006,180,7.125,TN,674,Owner Occupied,Fix
2689,85,100,161500,22-08-2006,360,8.9,MN,530,Owner Occupied,ARM
2716,85,85,161500,31-08-2006,360,8.85,AZ,608,Owner Occupied,ARM
3154,95,95,161500,29-08-2006,480,9.65,IN,626,Owner Occupied,ARM
3742,85,85,161500,24-08-2006,360,9.225,FL,697,Investor Owned,Fix
3767,95,95,161500,18-08-2006,360,8.8,WI,534,Owner Occupied,ARM
1044,95,95,161405,28-08-2006,360,9.25,TX,571,Owner Occupied,ARM
2795,80,100,161200,23-08-2006,360,7.95,AZ,721,Owner Occupied,ARM
1149,89.55,89.55,161100,02-06-2006,360,8.5,CO,687,Investor Owned,ARM
